order_date,user_id,order_id,meal_id,order_quantity
08/22/18,49,10311,8,1
09/26/18,519,10312,17,1
06/16/18,159,10313,2,3
11/20/18,377,10314,5,2
10/29/18,129,10315,18,3
06/14/18,49,10316,17,2
08/07/18,463,10317,8,1
11/01/18,338,10318,18,3
08/06/18,330,10319,0,1
09/07/18,580,10320,11,3
12/06/18,68,10321,8,3
09/18/18,522,10322,11,1
10/03/18,63,10323,17,3
07/28/18,142,10324,11,3
10/22/18,15,10325,18,3
07/30/18,69,10326,14,1
06/25/18,481,10327,16,3
09/27/18,137,10328,4,1
06/24/18,417,10329,8,2
07/15/18,56,10330,9,1
10/11/18,589,10331,8,1
06/09/18,292,10332,11,3
08/27/18,505,10333,17,2
12/28/18,521,10334,18,2
10/12/18,244,10335,18,3
08/03/18,120,10336,10,3
08/20/18,496,10337,10,2
11/10/18,451,10338,5,1
11/09/18,235,10339,14,2
09/29/18,486,10340,13,1
07/21/18,478,10341,15,1
07/13/18,264,10342,15,2
12/05/18,187,10343,15,2
12/31/18,78,10344,17,2
12/31/18,598,10345,0,3
11/04/18,283,10346,1,1
11/10/18,79,10347,16,3
08/24/18,14,10348,6,2
11/02/18,198,10349,18,2
10/10/18,525,10350,5,2
10/19/18,17,10351,8,3
11/13/18,551,10352,13,1
09/04/18,502,10353,16,3
09/24/18,555,10354,15,3
09/24/18,368,10355,2,3
09/02/18,346,10356,0,1
12/29/18,356,10357,11,3
12/16/18,72,10358,1,1
10/03/18,236,10359,1,1
07/02/18,35,10360,3,3
10/31/18,179,10361,3,3
08/10/18,452,10362,6,2
12/22/18,458,10363,19,1
07/27/18,497,10364,2,3
10/24/18,338,10365,4,2
12/18/18,412,10366,3,2
07/14/18,318,10367,12,3
08/06/18,239,10368,0,3
12/29/18,599,10369,2,2
07/02/18,213,10370,5,1
12/31/18,364,10371,6,3
12/06/18,226,10372,12,1
12/21/18,85,10373,3,3
07/21/18,53,10374,2,2
08/26/18,595,10375,2,2
07/23/18,137,10376,9,2
11/10/18,261,10377,7,2
07/28/18,7,10378,6,2
08/28/18,276,10379,18,1
10/09/18,287,10380,2,3
08/17/18,287,10381,6,1
12/17/18,261,10382,10,2
11/09/18,223,10383,12,3
08/28/18,216,10384,14,3
12/08/18,533,10385,8,1
10/14/18,219,10386,3,3
11/28/18,502,10387,11,1
07/18/18,167,10388,5,1
11/01/18,484,10389,6,2
07/18/18,232,10390,13,3
12/25/18,523,10391,15,2
09/12/18,591,10392,11,1
12/20/18,546,10393,3,2
06/26/18,27,10394,9,3
06/05/18,231,10395,9,3
10/24/18,304,10396,18,1
12/30/18,423,10397,16,1
06/13/18,156,10398,10,2
07/20/18,284,10399,10,2
07/04/18,370,10400,15,1
12/01/18,136,10401,8,2
09/04/18,437,10402,3,2
07/11/18,587,10403,1,3
10/31/18,117,10404,0,3
11/24/18,46,10405,6,2
06/19/18,345,10406,1,3
11/25/18,308,10407,9,2
10/24/18,409,10408,6,3
09/13/18,286,10409,9,1
10/14/18,486,10410,14,1
12/31/18,167,10411,16,2
07/31/18,489,10412,5,2
11/11/18,134,10413,4,2
12/16/18,372,10414,14,1
11/18/18,183,10415,19,3
11/06/18,64,10416,3,1
11/09/18,231,10417,11,1
12/06/18,255,10418,0,1
07/05/18,517,10419,14,3
09/23/18,545,10420,4,2
10/13/18,364,10421,18,3
12/07/18,566,10422,0,1
10/23/18,405,10423,16,1
11/17/18,109,10424,11,2
09/26/18,314,10425,19,2
07/08/18,483,10426,16,1
08/04/18,582,10427,16,3
10/15/18,132,10428,10,2
11/14/18,67,10429,6,1
10/10/18,595,10430,2,1
12/21/18,106,10431,1,1
06/14/18,101,10432,2,3
07/02/18,298,10433,4,2
06/16/18,573,10434,10,3
12/10/18,475,10435,15,1
11/25/18,558,10436,15,3
11/27/18,207,10437,19,1
10/28/18,38,10438,7,3
11/03/18,567,10439,9,3
11/01/18,311,10440,19,1
11/11/18,422,10441,13,3
12/05/18,47,10442,17,1
08/16/18,307,10443,8,3
08/07/18,243,10444,15,3
11/05/18,88,10445,0,2
12/25/18,408,10446,6,1
11/27/18,570,10447,18,3
11/13/18,329,10448,10,2
10/08/18,411,10449,3,1
10/31/18,195,10450,18,2
09/27/18,85,10451,11,3
10/12/18,93,10452,15,2
09/16/18,415,10453,18,2
08/26/18,67,10454,0,2
11/30/18,61,10455,14,3
11/19/18,301,10456,7,3
10/18/18,431,10457,7,1
06/22/18,295,10458,13,1
10/14/18,345,10459,4,3
11/11/18,4,10460,11,2
08/08/18,547,10461,7,2
10/12/18,121,10462,19,3
07/08/18,24,10463,10,1
10/14/18,441,10464,11,2
11/01/18,395,10465,4,2
08/20/18,491,10466,4,1
08/19/18,241,10467,6,2
07/26/18,549,10468,1,3
06/08/18,534,10469,15,2
09/19/18,452,10470,10,3
09/25/18,100,10471,5,3
06/11/18,115,10472,10,1
08/13/18,9,10473,9,2
06/29/18,450,10474,4,3
07/05/18,347,10475,16,2
07/02/18,160,10476,18,2
07/27/18,213,10477,19,3
06/16/18,324,10478,18,3
06/22/18,206,10479,19,2
12/11/18,597,10480,19,2
11/18/18,489,10481,6,3
06/26/18,278,10482,6,3
07/28/18,300,10483,4,2
09/08/18,326,10484,5,2
06/03/18,260,10485,11,2
06/15/18,440,10486,4,3
08/18/18,23,10487,8,3
10/01/18,597,10488,11,3
08/02/18,168,10489,7,3
09/27/18,36,10490,10,3
07/20/18,69,10491,4,3
06/17/18,124,10492,13,1
09/10/18,104,10493,14,2
10/28/18,478,10494,13,2
12/23/18,552,10495,12,1
07/25/18,295,10496,11,3
10/17/18,78,10497,9,2
11/26/18,141,10498,18,2
07/08/18,159,10499,4,1
12/08/18,395,10500,8,1
09/01/18,388,10501,0,2
08/31/18,20,10502,13,1
12/12/18,56,10503,8,1
12/27/18,472,10504,9,1
10/08/18,94,10505,8,3
08/21/18,501,10506,14,1
08/15/18,442,10507,13,3
11/15/18,377,10508,9,2
11/26/18,307,10509,12,3
08/03/18,214,10510,6,1
07/20/18,168,10511,19,2
07/04/18,171,10512,1,3
06/01/18,328,10513,9,2
06/16/18,347,10514,19,2
07/20/18,292,10515,19,3
06/09/18,87,10516,2,3
06/30/18,569,10517,13,2
08/19/18,286,10518,10,3
11/06/18,329,10519,3,2
07/11/18,39,10520,19,2
07/15/18,182,10521,15,2
12/13/18,512,10522,16,2
08/29/18,92,10523,5,3
08/25/18,504,10524,18,2
07/03/18,443,10525,19,3
11/01/18,33,10526,13,3
12/10/18,498,10527,15,1
06/14/18,283,10528,8,3
10/30/18,109,10529,2,3
07/27/18,528,10530,6,1
11/06/18,364,10531,18,2
09/05/18,55,10532,5,1
10/08/18,168,10533,15,2
09/17/18,3,10534,12,3
11/09/18,475,10535,4,1
12/02/18,469,10536,8,1
10/10/18,586,10537,15,1
07/23/18,155,10538,15,3
07/08/18,228,10539,7,2
08/17/18,375,10540,14,3
10/14/18,293,10541,1,1
09/27/18,594,10542,2,1
08/11/18,382,10543,0,2
11/01/18,280,10544,4,3
06/24/18,366,10545,9,1
11/16/18,220,10546,19,3
08/21/18,138,10547,15,2
09/30/18,477,10548,13,1
07/27/18,349,10549,4,3
07/30/18,163,10550,13,1
09/10/18,95,10551,3,3
06/04/18,343,10552,0,3
10/08/18,25,10553,18,3
12/18/18,244,10554,5,2
07/20/18,414,10555,8,1
12/03/18,48,10556,3,2
08/02/18,451,10557,14,1
12/05/18,11,10558,8,3
09/08/18,545,10559,18,1
09/14/18,169,10560,8,3
09/15/18,140,10561,8,3
07/19/18,565,10562,15,2
07/05/18,67,10563,4,3
08/12/18,383,10564,9,1
12/19/18,364,10565,3,2
07/16/18,227,10566,17,2
12/04/18,438,10567,0,1
08/04/18,111,10568,2,1
08/03/18,500,10569,9,2
08/01/18,216,10570,18,2
08/10/18,34,10571,8,1
08/25/18,444,10572,6,3
09/11/18,284,10573,19,1
06/05/18,536,10574,0,2
10/22/18,354,10575,6,3
11/21/18,162,10576,11,3
10/28/18,449,10577,11,2
09/04/18,101,10578,9,1
07/29/18,586,10579,0,2
07/12/18,254,10580,0,3
12/17/18,51,10581,6,2
10/18/18,115,10582,14,3
12/16/18,598,10583,10,3
08/06/18,256,10584,5,1
08/24/18,431,10585,0,2
06/25/18,368,10586,12,1
08/28/18,83,10587,14,1
07/31/18,493,10588,4,2
09/28/18,35,10589,13,3
09/10/18,21,10590,7,1
11/22/18,30,10591,18,1
08/01/18,187,10592,17,3
06/26/18,222,10593,10,1
06/21/18,551,10594,6,2
11/08/18,5,10595,0,3
08/14/18,330,10596,4,3
11/28/18,587,10597,3,2
08/25/18,572,10598,18,1
07/24/18,27,10599,9,2
08/20/18,468,10600,16,2
12/28/18,18,10601,12,2
07/22/18,280,10602,17,2
10/31/18,78,10603,18,2
10/25/18,76,10604,6,2
09/04/18,517,10605,9,3
06/30/18,75,10606,1,1
12/13/18,445,10607,14,1
06/14/18,237,10608,13,3
06/03/18,544,10609,19,1
09/21/18,534,10610,19,3
07/26/18,540,10611,8,1
06/03/18,277,10612,10,1
08/20/18,32,10613,12,3
11/07/18,234,10614,10,2
09/16/18,591,10615,7,3
06/03/18,411,10616,2,2
09/24/18,340,10617,4,1
07/15/18,56,10618,12,3
11/06/18,282,10619,3,3
09/16/18,182,10620,2,3
08/24/18,585,10621,19,1
11/10/18,189,10622,16,2
12/19/18,462,10623,4,1
12/04/18,414,10624,18,2
10/26/18,230,10625,10,1
07/17/18,594,10626,0,1
06/26/18,438,10627,2,3
07/05/18,542,10628,17,2
10/03/18,126,10629,15,3
11/03/18,265,10630,18,1
09/15/18,246,10631,13,1
11/19/18,162,10632,0,3
07/10/18,69,10633,2,3
09/19/18,543,10634,5,3
12/17/18,48,10635,3,1
09/30/18,411,10636,7,3
12/01/18,317,10637,4,2
12/26/18,354,10638,1,3
09/14/18,31,10639,8,1
09/08/18,173,10640,3,2
10/28/18,110,10641,6,3
09/04/18,171,10642,3,1
12/30/18,300,10643,9,1
11/28/18,444,10644,16,3
11/18/18,142,10645,8,3
07/20/18,21,10646,3,2
11/25/18,287,10647,18,3
08/29/18,528,10648,2,1
12/31/18,568,10649,6,3
10/19/18,581,10650,2,3
07/02/18,543,10651,18,2
09/26/18,453,10652,15,3
12/29/18,213,10653,18,1
09/16/18,101,10654,11,2
11/03/18,127,10655,11,1
12/28/18,4,10656,11,1
07/04/18,308,10657,0,2
07/15/18,186,10658,9,2
09/24/18,555,10659,6,2
10/07/18,584,10660,9,2
10/24/18,42,10661,12,1
12/11/18,359,10662,7,2
09/15/18,258,10663,14,2
11/16/18,216,10664,3,2
07/08/18,562,10665,4,3
10/14/18,575,10666,4,3
07/20/18,579,10667,1,3
12/10/18,273,10668,16,1
06/29/18,71,10669,1,2
08/19/18,39,10670,14,3
08/08/18,106,10671,15,1
11/17/18,395,10672,17,3
08/06/18,309,10673,10,2
08/15/18,201,10674,7,1
12/29/18,345,10675,12,1
12/09/18,265,10676,14,2
06/02/18,356,10677,14,1
07/27/18,187,10678,5,1
12/02/18,286,10679,9,2
06/25/18,232,10680,8,3
09/07/18,356,10681,12,1
09/01/18,251,10682,5,2
09/27/18,467,10683,17,3
06/27/18,248,10684,5,2
08/12/18,297,10685,12,1
06/06/18,306,10686,7,1
08/08/18,67,10687,4,3
09/22/18,396,10688,4,1
12/18/18,314,10689,10,1
09/06/18,593,10690,4,2
08/25/18,118,10691,6,1
12/23/18,380,10692,16,2
08/03/18,192,10693,16,1
10/01/18,204,10694,17,2
06/23/18,285,10695,0,3
11/06/18,194,10696,5,1
08/24/18,128,10697,2,3
07/21/18,547,10698,12,1
06/19/18,277,10699,1,2
11/19/18,131,10700,2,3
08/24/18,193,10701,0,1
07/07/18,105,10702,12,2
09/01/18,352,10703,10,1
08/27/18,258,10704,7,2
09/07/18,170,10705,1,2
08/28/18,588,10706,1,3
12/11/18,77,10707,15,2
12/28/18,458,10708,4,2
07/13/18,364,10709,12,3
07/15/18,502,10710,16,1
07/09/18,73,10711,3,2
07/25/18,282,10712,10,3
12/24/18,571,10713,2,3
08/13/18,8,10714,1,3
08/18/18,168,10715,16,3
10/22/18,427,10716,0,2
09/12/18,248,10717,16,1
11/02/18,388,10718,17,2
09/22/18,485,10719,7,1
06/09/18,470,10720,1,3
06/02/18,138,10721,3,2
09/08/18,115,10722,12,1
08/19/18,410,10723,4,3
11/01/18,18,10724,4,2
07/05/18,290,10725,8,3
08/12/18,567,10726,2,2
09/01/18,235,10727,3,3
06/16/18,596,10728,4,2
08/12/18,276,10729,8,3
09/10/18,401,10730,1,3
10/23/18,587,10731,0,1
12/23/18,448,10732,17,1
12/17/18,489,10733,2,3
08/24/18,141,10734,19,1
10/31/18,83,10735,19,2
12/11/18,108,10736,0,1
07/18/18,282,10737,9,1
07/26/18,372,10738,13,1
10/17/18,77,10739,7,2
06/30/18,421,10740,8,3
07/21/18,539,10741,16,2
11/14/18,100,10742,13,3
09/05/18,558,10743,0,1
10/13/18,262,10744,11,2
08/09/18,542,10745,15,2
11/22/18,526,10746,18,3
12/18/18,499,10747,18,1
12/02/18,427,10748,16,3
09/02/18,474,10749,9,2
08/13/18,456,10750,14,3
10/17/18,329,10751,4,3
07/05/18,197,10752,4,3
06/13/18,375,10753,9,3
12/13/18,407,10754,6,1
12/14/18,31,10755,13,1
08/15/18,136,10756,12,3
07/23/18,188,10757,6,3
10/25/18,258,10758,16,1
10/30/18,458,10759,16,2
10/14/18,511,10760,14,3
11/10/18,184,10761,19,3
06/08/18,475,10762,15,1
07/09/18,458,10763,2,3
12/20/18,589,10764,13,3
12/07/18,326,10765,8,2
08/01/18,270,10766,12,3
11/22/18,572,10767,13,3
06/29/18,221,10768,9,2
09/22/18,201,10769,11,2
10/13/18,450,10770,1,3
11/05/18,395,10771,6,1
10/15/18,566,10772,17,2
12/04/18,585,10773,1,2
06/01/18,1,10774,10,2
09/26/18,201,10775,14,3
09/25/18,531,10776,3,3
12/17/18,556,10777,5,3
06/24/18,235,10778,3,3
12/28/18,77,10779,14,2
11/25/18,396,10780,13,3
09/15/18,443,10781,13,3
06/15/18,83,10782,19,2
12/06/18,18,10783,13,3
08/11/18,522,10784,7,1
06/24/18,420,10785,2,2
11/18/18,469,10786,6,2
06/22/18,70,10787,16,2
06/02/18,291,10788,9,1
10/16/18,495,10789,16,3
10/20/18,225,10790,15,2
08/27/18,33,10791,7,1
09/17/18,162,10792,7,1
09/19/18,22,10793,16,3
08/21/18,578,10794,14,2
11/02/18,99,10795,18,1
11/21/18,443,10796,1,2
07/05/18,237,10797,16,2
06/03/18,178,10798,9,2
07/12/18,133,10799,3,2
06/11/18,488,10800,16,1
10/05/18,547,10801,1,1
11/18/18,290,10802,15,1
12/07/18,594,10803,9,2
11/23/18,316,10804,10,3
12/01/18,271,10805,7,2
08/25/18,137,10806,8,3
11/13/18,100,10807,11,3
06/19/18,488,10808,13,3
06/08/18,500,10809,13,2
12/03/18,258,10810,15,1
10/12/18,137,10811,2,3
08/05/18,584,10812,8,3
08/24/18,585,10813,19,2
06/04/18,459,10814,3,1
07/04/18,200,10815,6,2
10/10/18,57,10816,7,1
06/04/18,211,10817,10,2
11/06/18,82,10818,18,2
10/23/18,598,10819,3,2
07/15/18,305,10820,11,3
09/05/18,23,10821,4,3
08/01/18,196,10822,16,3
09/16/18,65,10823,13,2
06/08/18,511,10824,3,1
09/02/18,471,10825,13,3
06/21/18,289,10826,13,2
06/14/18,252,10827,14,2
12/07/18,315,10828,6,2
08/04/18,529,10829,9,3
06/19/18,80,10830,4,3
09/21/18,9,10831,2,2
11/03/18,120,10832,4,3
09/06/18,198,10833,7,1
09/12/18,67,10834,13,2
12/21/18,312,10835,9,3
11/03/18,370,10836,14,2
09/21/18,164,10837,3,2
08/12/18,133,10838,10,1
06/15/18,562,10839,15,1
07/15/18,233,10840,12,3
11/30/18,285,10841,2,2
06/15/18,317,10842,1,3
06/13/18,8,10843,0,1
08/10/18,106,10844,0,2
11/05/18,127,10845,7,1
08/31/18,398,10846,3,1
12/04/18,235,10847,0,1
11/11/18,227,10848,18,3
08/09/18,400,10849,6,1
08/14/18,19,10850,11,2
09/07/18,557,10851,6,3
09/12/18,437,10852,12,2
06/14/18,224,10853,16,3
07/25/18,578,10854,15,1
10/23/18,542,10855,2,3
12/05/18,358,10856,19,2
09/08/18,169,10857,8,2
07/07/18,435,10858,13,2
07/19/18,86,10859,1,2
08/19/18,339,10860,16,2
11/21/18,551,10861,17,1
09/17/18,563,10862,8,2
08/08/18,531,10863,13,2
08/21/18,540,10864,4,1
09/30/18,3,10865,0,3
09/24/18,216,10866,17,3
10/16/18,322,10867,15,3
12/16/18,196,10868,1,2
10/17/18,195,10869,19,3
09/22/18,112,10870,19,3
11/30/18,88,10871,1,2
10/31/18,0,10872,3,3
08/13/18,317,10873,17,1
11/12/18,542,10874,11,1
09/24/18,19,10875,2,2
08/09/18,99,10876,9,3
11/23/18,310,10877,0,3
11/03/18,89,10878,8,1
10/31/18,142,10879,2,2
12/15/18,540,10880,13,2
08/31/18,353,10881,19,2
07/24/18,198,10882,11,3
11/13/18,96,10883,8,3
06/13/18,419,10884,1,1
10/08/18,217,10885,8,2
11/28/18,143,10886,13,3
09/08/18,215,10887,10,2
11/10/18,289,10888,8,3
12/12/18,442,10889,4,3
12/21/18,403,10890,8,2
12/06/18,72,10891,17,3
10/18/18,541,10892,5,1
10/16/18,52,10893,9,3
10/27/18,165,10894,0,3
10/31/18,131,10895,14,1
10/04/18,434,10896,12,1
09/02/18,269,10897,3,1
12/10/18,534,10898,4,2
08/07/18,398,10899,15,3
06/05/18,503,10900,12,3
06/02/18,279,10901,8,2
10/17/18,270,10902,16,3
08/25/18,501,10903,12,3
09/13/18,523,10904,10,2
11/20/18,562,10905,1,2
08/16/18,581,10906,12,1
06/01/18,85,10907,0,2
10/31/18,482,10908,8,2
09/18/18,272,10909,0,1
10/07/18,405,10910,5,2
09/16/18,561,10911,4,2
08/14/18,67,10912,12,2
11/01/18,336,10913,9,1
06/19/18,536,10914,17,1
09/15/18,1,10915,9,3
08/19/18,416,10916,9,1
12/04/18,244,10917,12,1
11/15/18,137,10918,12,2
11/08/18,57,10919,4,3
11/28/18,365,10920,17,2
06/12/18,306,10921,13,3
07/01/18,567,10922,15,1
09/06/18,288,10923,15,2
12/22/18,267,10924,19,3
07/31/18,548,10925,11,3
07/27/18,394,10926,0,1
06/21/18,283,10927,7,1
10/27/18,3,10928,0,3
08/26/18,28,10929,7,3
10/09/18,525,10930,10,3
11/18/18,22,10931,3,1
07/24/18,134,10932,7,3
12/13/18,544,10933,9,2
12/12/18,471,10934,9,1
10/03/18,530,10935,16,1
11/22/18,394,10936,0,1
10/05/18,348,10937,3,3
06/04/18,561,10938,13,1
07/22/18,278,10939,17,3
08/01/18,371,10940,7,1
11/24/18,180,10941,6,3
10/30/18,494,10942,6,2
10/25/18,143,10943,4,3
06/30/18,121,10944,19,1
07/24/18,226,10945,4,2
06/20/18,560,10946,12,2
08/17/18,330,10947,4,2
10/20/18,291,10948,10,2
12/08/18,44,10949,14,1
11/28/18,435,10950,9,1
10/09/18,265,10951,10,2
12/28/18,53,10952,1,3
10/05/18,63,10953,0,2
10/19/18,498,10954,5,2
11/01/18,324,10955,17,1
12/03/18,165,10956,10,2
06/01/18,205,10957,9,1
06/05/18,217,10958,13,2
08/09/18,555,10959,3,1
08/18/18,432,10960,4,3
11/08/18,109,10961,10,1
08/23/18,386,10962,15,2
07/28/18,186,10963,15,3
11/19/18,40,10964,5,2
07/07/18,422,10965,0,2
09/23/18,344,10966,10,2
12/04/18,171,10967,2,1
12/29/18,81,10968,2,2
12/14/18,157,10969,10,3
06/09/18,417,10970,19,2
12/17/18,33,10971,5,3
12/30/18,294,10972,5,3
08/05/18,516,10973,14,3
08/06/18,158,10974,13,2
12/04/18,282,10975,10,2
07/03/18,288,10976,8,2
06/26/18,476,10977,13,1
11/07/18,330,10978,7,1
09/26/18,350,10979,9,3
07/31/18,68,10980,9,1
09/01/18,180,10981,11,2
12/28/18,40,10982,9,2
06/28/18,390,10983,10,2
07/05/18,11,10984,15,1
06/22/18,365,10985,15,1
10/09/18,86,10986,1,2
09/09/18,107,10987,11,1
10/09/18,458,10988,6,3
08/20/18,33,10989,17,2
06/19/18,165,10990,2,1
08/27/18,247,10991,1,1
07/12/18,447,10992,7,3
08/20/18,288,10993,17,3
06/15/18,61,10994,15,3
11/29/18,341,10995,7,2
10/06/18,395,10996,6,1
11/06/18,504,10997,14,1
07/16/18,403,10998,18,3
07/29/18,30,10999,2,2
09/12/18,16,11000,0,1
09/02/18,565,11001,6,3
08/27/18,384,11002,13,3
10/26/18,593,11003,5,3
08/05/18,9,11004,9,3
11/23/18,196,11005,18,2
09/02/18,42,11006,7,1
09/25/18,589,11007,11,3
10/30/18,346,11008,12,3
07/25/18,200,11009,9,1
11/01/18,380,11010,1,3
06/29/18,200,11011,7,3
10/22/18,322,11012,10,3
07/30/18,234,11013,3,2
07/06/18,501,11014,19,2
08/10/18,470,11015,12,2
10/13/18,330,11016,0,2
09/29/18,359,11017,14,3
11/05/18,447,11018,1,2
09/25/18,410,11019,0,3
12/17/18,409,11020,11,1
08/13/18,378,11021,1,2
12/02/18,418,11022,10,3
10/17/18,600,11023,3,2
07/25/18,555,11024,2,2
10/12/18,229,11025,6,3
08/13/18,137,11026,10,3
12/13/18,571,11027,12,2
11/06/18,304,11028,17,1
07/28/18,218,11029,19,2
11/22/18,459,11030,13,2
08/27/18,79,11031,5,1
09/30/18,54,11032,19,3
09/21/18,18,11033,10,2
12/11/18,217,11034,15,2
07/11/18,575,11035,7,2
11/05/18,245,11036,7,3
06/09/18,465,11037,18,2
06/17/18,139,11038,17,3
11/28/18,103,11039,2,2
11/03/18,471,11040,2,2
09/17/18,272,11041,1,1
08/05/18,178,11042,11,2
12/08/18,179,11043,3,2
09/29/18,313,11044,11,1
09/11/18,283,11045,8,3
12/06/18,453,11046,17,2
09/08/18,119,11047,1,2
09/17/18,512,11048,8,3
08/16/18,552,11049,4,2
12/06/18,440,11050,4,2
09/26/18,83,11051,3,2
09/11/18,240,11052,5,3
12/26/18,2,11053,6,2
08/31/18,25,11054,19,2
12/11/18,509,11055,13,2
09/01/18,38,11056,14,2
08/18/18,240,11057,7,1
12/12/18,395,11058,4,3
10/05/18,87,11059,17,2
12/02/18,138,11060,18,3
09/13/18,123,11061,15,3
11/16/18,284,11062,7,3
09/25/18,399,11063,7,1
12/19/18,472,11064,0,3
08/25/18,362,11065,11,1
12/13/18,441,11066,9,2
08/29/18,120,11067,12,1
08/16/18,332,11068,17,2
10/11/18,301,11069,11,1
09/13/18,161,11070,5,3
08/16/18,68,11071,7,3
11/21/18,62,11072,12,1
09/01/18,23,11073,3,2
10/29/18,422,11074,6,3
07/17/18,264,11075,10,2
09/16/18,579,11076,1,2
10/07/18,498,11077,14,1
08/06/18,531,11078,15,1
09/01/18,81,11079,8,1
12/31/18,560,11080,9,2
06/30/18,304,11081,3,3
12/16/18,460,11082,2,1
11/21/18,382,11083,4,1
06/18/18,583,11084,3,1
09/08/18,62,11085,1,3
07/31/18,217,11086,12,3
09/02/18,460,11087,10,2
06/09/18,337,11088,7,1
10/26/18,600,11089,0,3
11/09/18,347,11090,15,1
12/19/18,491,11091,1,1
12/22/18,528,11092,0,3
11/11/18,540,11093,0,2
12/05/18,307,11094,6,2
10/09/18,201,11095,17,3
10/08/18,481,11096,15,1
08/22/18,185,11097,2,2
08/23/18,573,11098,9,3
12/11/18,221,11099,7,2
09/24/18,201,11100,14,2
10/04/18,462,11101,10,2
10/14/18,95,11102,9,1
12/15/18,365,11103,12,1
06/13/18,174,11104,5,3
08/05/18,14,11105,15,1
08/28/18,503,11106,2,2
11/29/18,193,11107,4,3
11/03/18,303,11108,0,3
07/14/18,10,11109,4,1
11/13/18,525,11110,6,1
07/28/18,420,11111,8,1
10/07/18,339,11112,15,3
08/04/18,456,11113,18,3
10/28/18,434,11114,7,3
06/05/18,360,11115,10,1
06/01/18,477,11116,17,2
06/14/18,376,11117,4,1
06/23/18,345,11118,9,3
08/03/18,310,11119,16,3
11/20/18,257,11120,16,2
10/12/18,428,11121,1,1
11/11/18,130,11122,10,1
09/16/18,516,11123,10,3
06/13/18,161,11124,1,1
08/30/18,275,11125,19,3
11/12/18,217,11126,9,3
12/02/18,396,11127,9,1
12/17/18,387,11128,8,3
07/30/18,344,11129,5,3
11/09/18,43,11130,9,1
08/28/18,496,11131,4,1
10/27/18,56,11132,16,2
09/02/18,74,11133,3,2
10/16/18,210,11134,13,1
12/27/18,5,11135,0,1
10/02/18,510,11136,3,3
11/04/18,458,11137,5,2
08/26/18,117,11138,17,2
06/27/18,258,11139,0,2
08/25/18,452,11140,5,3
06/15/18,209,11141,11,3
09/18/18,250,11142,14,2
06/28/18,370,11143,14,1
09/06/18,112,11144,8,1
10/04/18,302,11145,11,1
09/30/18,40,11146,11,2
07/08/18,51,11147,11,2
12/20/18,181,11148,11,1
12/17/18,37,11149,19,2
07/16/18,205,11150,17,2
06/20/18,196,11151,14,1
07/03/18,485,11152,4,3
12/14/18,182,11153,5,2
06/11/18,419,11154,3,3
11/22/18,562,11155,4,2
08/24/18,10,11156,17,3
12/19/18,348,11157,9,3
12/15/18,256,11158,4,3
11/27/18,110,11159,13,1
08/27/18,24,11160,4,1
06/18/18,551,11161,1,3
06/28/18,54,11162,19,1
12/23/18,326,11163,8,2
07/19/18,48,11164,8,2
11/05/18,517,11165,18,2
07/13/18,15,11166,12,3
12/25/18,327,11167,16,3
11/13/18,292,11168,7,2
12/17/18,492,11169,18,2
06/09/18,377,11170,11,2
09/01/18,90,11171,18,1
11/17/18,361,11172,3,2
12/18/18,485,11173,3,1
07/26/18,21,11174,3,1
06/06/18,116,11175,12,2
09/02/18,549,11176,16,1
09/03/18,535,11177,14,1
11/16/18,170,11178,16,3
11/03/18,181,11179,2,2
12/11/18,544,11180,10,3
07/01/18,157,11181,17,2
10/02/18,74,11182,17,1
11/08/18,379,11183,2,1
12/03/18,119,11184,8,1
09/03/18,406,11185,14,3
09/07/18,416,11186,16,2
07/31/18,473,11187,3,2
11/11/18,213,11188,14,3
07/09/18,82,11189,12,2
09/23/18,38,11190,9,3
09/04/18,511,11191,10,2
06/18/18,159,11192,10,1
09/07/18,181,11193,18,3
06/16/18,117,11194,1,2
07/22/18,319,11195,3,3
11/06/18,336,11196,4,3
12/14/18,355,11197,1,3
12/18/18,140,11198,5,1
07/27/18,580,11199,7,1
12/31/18,274,11200,7,3
11/25/18,461,11201,6,1
07/02/18,440,11202,15,2
09/08/18,441,11203,7,2
07/17/18,30,11204,11,3
09/23/18,376,11205,16,3
06/12/18,216,11206,14,1
09/07/18,374,11207,7,2
10/01/18,422,11208,16,3
07/19/18,356,11209,9,1
08/03/18,460,11210,17,3
10/28/18,153,11211,2,1
09/13/18,546,11212,15,1
06/13/18,507,11213,5,3
11/06/18,502,11214,10,1
10/23/18,70,11215,18,1
10/27/18,64,11216,8,3
07/02/18,11,11217,1,2
10/20/18,393,11218,10,1
12/20/18,120,11219,9,3
08/26/18,151,11220,2,1
06/15/18,558,11221,15,2
06/23/18,553,11222,2,2
06/11/18,74,11223,17,1
10/05/18,422,11224,10,3
07/21/18,424,11225,13,2
12/28/18,384,11226,18,1
11/30/18,582,11227,11,1
07/08/18,306,11228,1,1
07/24/18,209,11229,3,1
12/17/18,39,11230,0,1
07/05/18,593,11231,7,2
08/31/18,192,11232,5,2
07/12/18,21,11233,8,2
10/30/18,86,11234,1,1
09/16/18,435,11235,13,1
12/17/18,460,11236,4,2
07/02/18,375,11237,3,2
06/05/18,396,11238,1,3
11/10/18,129,11239,15,2
11/22/18,105,11240,17,1
08/05/18,492,11241,8,2
